0.978148,0.900474,0.832251,0.772318,0.719617,0.673182,0.632133,0.595670,0.563069,0.533679,0.506916,0.482257,0.459244,0.437473,0.416598,0.396324,0.376404,0.356641,0.336882,0.317016,0.296972,0.276718,0.256256,0.235620,0.214878,0.194121,0.173469,0.153063,0.133065,0.113654,0.095025,0.077387,0.060958,0.045966,0.032644,0.021232,0.011971,0.005105,0.000877,-0.000467,0.001315,0.006463,0.015220,0.027825,0.044518,0.065540,0.091136,0.121557,0.157061,0.197917,0.244411,0.296847,0.355555,0.420894,0.493262,0.573102,0.660911,0.757249,0.862753,0.978148
0.994522,0.917032,0.849134,0.789633,0.737437,0.691547,0.651055,0.615133,0.583034,0.554083,0.527675,0.503272,0.480398,0.458639,0.437637,0.417089,0.396745,0.376404,0.355914,0.335166,0.314093,0.292671,0.270911,0.248858,0.226590,0.204217,0.181871,0.159712,0.137920,0.116692,0.096244,0.076803,0.058609,0.041910,0.026958,0.014014,0.003336,-0.004811,-0.010168,-0.012474,-0.011470,-0.006903,0.001482,0.013934,0.030704,0.052040,0.078194,0.109420,0.145979,0.188143,0.236196,0.290442,0.351206,0.418843,0.493745,0.576347,0.667135,0.766662,0.875552,0.994522
1.000000,0.923999,0.857621,0.799645,0.748951,0.704517,0.665409,0.630778,0.599856,0.571949,0.546435,0.522763,0.500444,0.479053,0.458227,0.437656,0.417089,0.396324,0.375211,0.353647,0.331572,0.308971,0.285866,0.262317,0.238417,0.214292,0.190095,0.166003,0.142217,0.118958,0.096462,0.074980,0.054773,0.036112,0.019272,0.004534,-0.007821,-0.017512,-0.024259,-0.027784,-0.027814,-0.024081,-0.016320,-0.004269,0.012328,0.033727,0.060183,0.091952,0.129296,0.172482,0.221792,0.277521,0.339986,0.409530,0.486530,0.571405,0.664622,0.766710,0.878273,1.000000
0.994522,0.921343,0.857708,0.802376,0.754209,0.712163,0.675288,0.642718,0.613666,0.587424,0.563359,0.540905,0.519566,0.498910,0.478567,0.458227,0.437637,0.416598,0.394967,0.372645,0.349585,0.325782,0.301273,0.276134,0.250478,0.224448,0.198220,0.171995,0.145996,0.120468,0.095674,0.071888,0.049399,0.028499,0.009491,-0.007322,-0.021637,-0.033151,-0.041565,-0.046583,-0.047917,-0.045283,-0.038406,-0.027015,-0.010846,0.010361,0.036862,0.068913,0.106772,0.150701,0.200971,0.257866,0.321688,0.392762,0.471443,0.558122,0.653237,0.757285,0.870831,0.994522
0.978148,0.909143,0.849493,0.797945,0.753346,0.714642,0.680867,0.651142,0.624669,0.600728,0.578675,0.557937,0.538011,0.518459,0.498910,0.479053,0.458639,0.437473,0.415419,0.392389,0.368347,0.343305,0.317316,0.290476,0.262918,0.234810,0.206351,0.177767,0.149310,0.121252,0.093884,0.067508,0.042440,0.019002,-0.002478,-0.021671,-0.038248,-0.051885,-0.062261,-0.069062,-0.071982,-0.070725,-0.065001,-0.054534,-0.039053,-0.018296,0.007995,0.040070,0.078181,0.122581,0.173527,0.231287,0.296141,0.368390,0.448358,0.536402,0.632922,0.738364,0.853242,0.978148
0.951057,0.887590,0.833178,0.786565,0.746591,0.712193,0.682398,0.656317,0.633143,0.612149,0.592681,0.574163,0.556086,0.538011,0.519566,0.500444,0.480398,0.459244,0.436852,0.413151,0.388118,0.361782,0.334218,0.305543,0.275916,0.245530,0.214612,0.183419,0.152232,0.121354,0.091107,0.061826,0.033857,0.007553,-0.016728,-0.038629,-0.057795,-0.073875,-0.086527,-0.095417,-0.100220,-0.100627,-0.096337,-0.087064,-0.072533,-0.052482,-0.026655,0.005193,0.043304,0.087917,0.139272,0.197615,0.263201,0.336299,0.417197,0.506210,0.603683,0.710007,0.825626,0.951057
0.913545,0.856981,0.809066,0.768546,0.734261,0.705144,0.680218,0.658588,0.639441,0.622045,0.605743,0.589952,0.574163,0.557937,0.540905,0.522763,0.503272,0.482257,0.459602,0.435250,0.409198,0.381494,0.352236,0.321569,0.289679,0.256788,0.223156,0.189072,0.154851,0.120831,0.087370,0.054837,0.023614,-0.005912,-0.033352,-0.058317,-0.080422,-0.099289,-0.114551,-0.125853,-0.132851,-0.135221,-0.132651,-0.124848,-0.111531,-0.092440,-0.067323,-0.035943,0.001928,0.046513,0.098030,0.156701,0.222750,0.296409,0.377924,0.467557,0.565596,0.672356,0.788199,0.913545
0.866025,0.817722,0.777561,0.744293,0.716764,0.693907,0.674744,0.658377,0.643992,0.630851,0.618296,0.605743,0.592681,0.578675,0.563359,0.546435,0.527675,0.506916,0.484056,0.459056,0.431934,0.402764,0.371670,0.338826,0.304447,0.268793,0.232158,0.194867,0.157274,0.119757,0.082711,0.046545,0.011681,-0.021459,-0.052447,-0.080860,-0.106281,-0.128303,-0.146531,-0.160587,-0.170108,-0.174752,-0.174196,-0.168140,-0.156302,-0.138419,-0.114251,-0.083568,-0.046159,-0.001822,0.049638,0.108412,0.174690,0.248664,0.330533,0.420501,0.518787,0.625622,0.741267,0.866025
0.809017,0.770322,0.739163,0.714303,0.694595,0.678979,0.666476,0.656188,0.647301,0.639076,0.630851,0.622045,0.612149,0.600728,0.587424,0.571949,0.554083,0.533679,0.510654,0.484989,0.456725,0.425964,0.392861,0.357621,0.320497,0.281786,0.241821,0.200969,0.159627,0.118217,0.077176,0.036958,-0.001973,-0.039152,-0.074112,-0.106390,-0.135535,-0.161106,-0.182680,-0.199851,-0.212237,-0.219477,-0.221239,-0.217211,-0.207112,-0.190683,-0.167689,-0.137917,-0.101173,-0.057278,-0.006066,0.052620,0.118935,0.193026,0.275042,0.365129,0.463429,0.570079,0.685222,0.809017
0.743145,0.715387,0.694466,0.679161,0.668337,0.660939,0.655993,0.652602,0.649951,0.647301,0.643992,0.639441,0.633143,0.624669,0.613666,0.599856,0.583034,0.563069,0.539898,0.513524,0.484019,0.451512,0.416193,0.378305,0.338141,0.296038,0.252375,0.207566,0.162055,0.116311,0.070822,0.026090,-0.017375,-0.059060,-0.098453,-0.135050,-0.168359,-0.197903,-0.223227,-0.243897,-0.259507,-0.269680,-0.274067,-0.272352,-0.264251,-0.249509,-0.227903,-0.199236,-0.163335,-0.120050,-0.069244,-0.010797,0.055404,0.129464,0.211483,0.301545,0.399720,0.506045,0.620526,0.743145
0.669131,0.653615,0.644152,0.639540,0.638655,0.640450,0.643956,0.648278,0.652602,0.656188,0.658377,0.658588,0.656317,0.651142,0.642718,0.630778,0.615133,0.595670,0.572347,0.545196,0.514318,0.479877,0.442099,0.401270,0.357727,0.311854,0.264080,0.214870,0.164721,0.114156,0.063716,0.013959,-0.034553,-0.081255,-0.125586,-0.166994,-0.204943,-0.238917,-0.268424,-0.293000,-0.312213,-0.325664,-0.332993,-0.333876,-0.328027,-0.315197,-0.295177,-0.267787,-0.232881,-0.190339,-0.140062,-0.081967,-0.015985,0.057946,0.139879,0.229850,0.327861,0.433856,0.547690,0.669131
0.587785,0.585792,0.588988,0.596192,0.606292,0.618252,0.631103,0.643956,0.655993,0.666476,0.674744,0.680218,0.682398,0.680867,0.675288,0.665409,0.651055,0.632133,0.608628,0.580600,0.548184,0.511581,0.471061,0.426954,0.379646,0.329575,0.277225,0.223117,0.167807,0.111878,0.055933,0.000586,-0.053538,-0.105818,-0.155638,-0.202393,-0.245499,-0.284395,-0.318549,-0.347463,-0.370676,-0.387768,-0.398363,-0.402129,-0.398780,-0.388075,-0.369817,-0.343852,-0.310061,-0.268362,-0.218695,-0.161024,-0.095323,-0.021574,0.060239,0.150115,0.248019,0.353826,0.467250,0.587785
0.500000,0.512781,0.529817,0.549947,0.572073,0.595162,0.618252,0.640450,0.660939,0.678979,0.693907,0.705144,0.712193,0.714642,0.712163,0.704517,0.691547,0.673182,0.649435,0.620397,0.586239,0.547206,0.503614,0.455842,0.404332,0.349581,0.292131,0.232569,0.171516,0.109621,0.047553,-0.014005,-0.074364,-0.132839,-0.188751,-0.241439,-0.290263,-0.334613,-0.373912,-0.407625,-0.435258,-0.456368,-0.470561,-0.477496,-0.476888,-0.468503,-0.452164,-0.427740,-0.395150,-0.354350,-0.305332,-0.248109,-0.182708,-0.109155,-0.027465,0.062353,0.160275,0.266180,0.379697,0.500000
0.406737,0.435515,0.467553,0.501708,0.536890,0.572073,0.606292,0.638655,0.668337,0.694595,0.716764,0.734261,0.746591,0.753346,0.754209,0.748951,0.737437,0.719617,0.695535,0.665316,0.629172,0.587394,0.540348,0.488471,0.432264,0.372287,0.309151,0.243514,0.176069,0.107539,0.038666,-0.029791,-0.097072,-0.162419,-0.225085,-0.284345,-0.339498,-0.389878,-0.434860,-0.473863,-0.506361,-0.531882,-0.550013,-0.560405,-0.562769,-0.556886,-0.542593,-0.519794,-0.488446,-0.448555,-0.400172,-0.343372,-0.278246,-0.204872,-0.123298,-0.033512,0.064549,0.170924,0.285357,0.406737
0.309017,0.354989,0.403174,0.452441,0.501708,0.549947,0.596192,0.639540,0.679161,0.714303,0.744293,0.768546,0.786565,0.797945,0.802376,0.799645,0.789633,0.772318,0.747773,0.716162,0.677742,0.632853,0.581917,0.525433,0.463968,0.398153,0.328676,0.256271,0.181711,0.105801,0.029367,-0.046751,-0.121712,-0.194677,-0.264825,-0.331357,-0.393504,-0.450540,-0.501783,-0.546606,-0.584441,-0.614785,-0.637204,-0.651338,-0.656899,-0.653675,-0.641529,-0.620397,-0.590283,-0.551253,-0.503427,-0.446961,-0.382029,-0.308789,-0.227341,-0.137653,-0.039492,0.067609,0.184072,0.309017
0.207912,0.272251,0.337712,0.403174,0.467553,0.529817,0.588988,0.644152,0.694466,0.739163,0.777561,0.809066,0.833178,0.849493,0.857708,0.857621,0.849134,0.832251,0.807077,0.773820,0.732783,0.684360,0.629036,0.567376,0.500023,0.427685,0.351131,0.271184,0.188704,0.104588,0.019754,-0.064868,-0.148344,-0.229751,-0.308179,-0.382751,-0.452621,-0.516994,-0.575125,-0.626335,-0.670009,-0.705610,-0.732680,-0.750844,-0.759812,-0.759385,-0.749449,-0.729980,-0.701035,-0.662748,-0.615322,-0.559016,-0.494119,-0.420916,-0.339623,-0.250268,-0.152472,-0.045067,0.074305,0.207912
0.104528,0.188390,0.272251,0.354989,0.435515,0.512781,0.585792,0.653615,0.715387,0.770322,0.817722,0.856981,0.887590,0.909143,0.921343,0.923999,0.917032,0.900474,0.874467,0.839260,0.795209,0.742769,0.682491,0.615015,0.541064,0.461433,0.376982,0.288629,0.197335,0.104095,0.009930,-0.084128,-0.177047,-0.267801,-0.355391,-0.438844,-0.517234,-0.589687,-0.655389,-0.713598,-0.763650,-0.804967,-0.837062,-0.859543,-0.872120,-0.874602,-0.866903,-0.849040,-0.821128,-0.783379,-0.736097,-0.679661,-0.614514,-0.541132,-0.459966,-0.371324,-0.275061,-0.169711,-0.049697,0.104528
0.000000,0.104528,0.207912,0.309017,0.406737,0.500000,0.587785,0.669131,0.743145,0.809017,0.866025,0.913545,0.951057,0.978148,0.994522,1.000000,0.994522,0.978148,0.951057,0.913545,0.866025,0.809017,0.743145,0.669131,0.587785,0.500000,0.406737,0.309017,0.207912,0.104528,0.000000,-0.104528,-0.207912,-0.309017,-0.406737,-0.500000,-0.587785,-0.669131,-0.743145,-0.809017,-0.866025,-0.913545,-0.951057,-0.978148,-0.994522,-1.000000,-0.994522,-0.978148,-0.951057,-0.913545,-0.866025,-0.809017,-0.743145,-0.669131,-0.587785,-0.500000,-0.406737,-0.309017,-0.207912,-0.104528
